Desarrollador,sentiment_analysis
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
